,Geography,Year,Sex,Activity Category,Prevalence_x,Coefficient of Variation_x,CV Flag_x,Standard Error_x,Standard Score_x,Alberta Prevalence_x,Category,Prevalence_y,Coefficient of Variation_y,CV Flag_y,Standard Error_y,Standard Score_y,Alberta Prevalence_y,Stress Category,Prevalence,Coefficient of Variation,CV Flag,Standard Error,Standard Score,Alberta Prevalence
975,Z5,2003,FEMALE,Inactive,44.6477,3.983600000000001,1.0,1.5186,-0.3563425880000001,45.188813516,Poor Fair or Good,29.2936,5.752999999999999,1.0,1.6672,1.4353364719,26.900587264000002,Not at all/not very/a bit stressful,75.2184,3.4273,1.0,1.7535000000000005,-0.21224964699999999,75.590532638
976,Z5,2003,MALE,Active or moderately active,54.5802,3.7384,1.0,1.914,-1.478683949,57.410429063,Excellent or Very Good,70.403,2.5039,1.0,1.5367,-3.0169087460000004,75.039116922,Extremely/quite a bit stressful,25.3839,7.197000000000001,1.0,1.7700000000000002,1.7447863229000002,22.295685922000004
977,Z5,2003,MALE,Active or moderately active,54.5802,3.7384,1.0,1.914,-1.478683949,57.410429063,Excellent or Very Good,70.403,2.5039,1.0,1.5367,-3.0169087460000004,75.039116922,Not at all/not very/a bit stressful,74.6161,2.5119,1.0,1.7700000000000002,-1.7447863230000002,77.704314078
978,Z5,2003,MALE,Active or moderately active,54.5802,3.7384,1.0,1.914,-1.478683949,57.410429063,Poor Fair or Good,29.596999999999998,5.2104,1.0,1.5367,3.0169087463,24.960883078000002,Extremely/quite a bit stressful,25.3839,7.197000000000001,1.0,1.7700000000000002,1.7447863229000002,22.295685922000004
979,Z5,2003,MALE,Active or moderately active,54.5802,3.7384,1.0,1.914,-1.478683949,57.410429063,Poor Fair or Good,29.596999999999998,5.2104,1.0,1.5367,3.0169087463,24.960883078000002,Not at all/not very/a bit stressful,74.6161,2.5119,1.0,1.7700000000000002,-1.7447863230000002,77.704314078
980,Z5,2003,MALE,Inactive,45.4198,4.2964,1.0,1.914,1.4786839493,42.589570937,Excellent or Very Good,70.403,2.5039,1.0,1.5367,-3.0169087460000004,75.039116922,Extremely/quite a bit stressful,25.3839,7.197000000000001,1.0,1.7700000000000002,1.7447863229000002,22.295685922000004
981,Z5,2003,MALE,Inactive,45.4198,4.2964,1.0,1.914,1.4786839493,42.589570937,Excellent or Very Good,70.403,2.5039,1.0,1.5367,-3.0169087460000004,75.039116922,Not at all/not very/a bit stressful,74.6161,2.5119,1.0,1.7700000000000002,-1.7447863230000002,77.704314078
982,Z5,2003,MALE,Inactive,45.4198,4.2964,1.0,1.914,1.4786839493,42.589570937,Poor Fair or Good,29.596999999999998,5.2104,1.0,1.5367,3.0169087463,24.960883078000002,Extremely/quite a bit stressful,25.3839,7.197000000000001,1.0,1.7700000000000002,1.7447863229000002,22.295685922000004
983,Z5,2003,MALE,Inactive,45.4198,4.2964,1.0,1.914,1.4786839493,42.589570937,Poor Fair or Good,29.596999999999998,5.2104,1.0,1.5367,3.0169087463,24.960883078000002,Not at all/not very/a bit stressful,74.6161,2.5119,1.0,1.7700000000000002,-1.7447863230000002,77.704314078
984,Z5,2005,BOTH,Active or moderately active,54.7961,2.4295000000000004,1.0,1.3274,-0.062189999,54.87861464,Excellent or Very Good,70.6208,1.9025,1.0,1.2696,-3.106764521,74.565002695,Extremely/quite a bit stressful,22.1704,5.6720000000000015,1.0,1.2593,-0.135061693,22.340503477
985,Z5,2005,BOTH,Active or moderately active,54.7961,2.4295000000000004,1.0,1.3274,-0.062189999,54.87861464,Excellent or Very Good,70.6208,1.9025,1.0,1.2696,-3.106764521,74.565002695,Not at all/not very/a bit stressful,77.82960000000001,1.845,1.0,1.2593,0.1350616933,77.65949652300002
986,Z5,2005,BOTH,Active or moderately active,54.7961,2.4295000000000004,1.0,1.3274,-0.062189999,54.87861464,Poor Fair or Good,29.3792,4.3475,1.0,1.2696,3.1067645207,25.434997305000003,Extremely/quite a bit stressful,22.1704,5.6720000000000015,1.0,1.2593,-0.135061693,22.340503477
987,Z5,2005,BOTH,Active or moderately active,54.7961,2.4295000000000004,1.0,1.3274,-0.062189999,54.87861464,Poor Fair or Good,29.3792,4.3475,1.0,1.2696,3.1067645207,25.434997305000003,Not at all/not very/a bit stressful,77.82960000000001,1.845,1.0,1.2593,0.1350616933,77.65949652300002
988,Z5,2005,BOTH,Inactive,45.2039,3.0624,1.0,1.3274,0.062189998899999994,45.12138536,Excellent or Very Good,70.6208,1.9025,1.0,1.2696,-3.106764521,74.565002695,Extremely/quite a bit stressful,22.1704,5.6720000000000015,1.0,1.2593,-0.135061693,22.340503477
989,Z5,2005,BOTH,Inactive,45.2039,3.0624,1.0,1.3274,0.062189998899999994,45.12138536,Excellent or Very Good,70.6208,1.9025,1.0,1.2696,-3.106764521,74.565002695,Not at all/not very/a bit stressful,77.82960000000001,1.845,1.0,1.2593,0.1350616933,77.65949652300002
990,Z5,2005,BOTH,Inactive,45.2039,3.0624,1.0,1.3274,0.062189998899999994,45.12138536,Poor Fair or Good,29.3792,4.3475,1.0,1.2696,3.1067645207,25.434997305000003,Extremely/quite a bit stressful,22.1704,5.6720000000000015,1.0,1.2593,-0.135061693,22.340503477
991,Z5,2005,BOTH,Inactive,45.2039,3.0624,1.0,1.3274,0.062189998899999994,45.12138536,Poor Fair or Good,29.3792,4.3475,1.0,1.2696,3.1067645207,25.434997305000003,Not at all/not very/a bit stressful,77.82960000000001,1.845,1.0,1.2593,0.1350616933,77.65949652300002
992,Z5,2005,FEMALE,Active or moderately active,57.5999,3.3267,1.0,1.8756,0.8244855185000001,56.053509963,Excellent or Very Good,69.973,2.7443,1.0,1.8749,-2.104625295,73.91904208300001,Extremely/quite a bit stressful,20.5923,8.3122,1.0,1.6923,-0.678859654,21.741172553000002
993,Z5,2005,FEMALE,Active or moderately active,57.5999,3.3267,1.0,1.8756,0.8244855185000001,56.053509963,Excellent or Very Good,69.973,2.7443,1.0,1.8749,-2.104625295,73.91904208300001,Not at all/not very/a bit stressful,79.4077,2.4113,1.0,1.6923,0.6788596539000001,78.258827447
994,Z5,2005,FEMALE,Active or moderately active,57.5999,3.3267,1.0,1.8756,0.8244855185000001,56.053509963,Poor Fair or Good,30.026999999999997,6.3572000000000015,1.0,1.8749,2.1046252953,26.080957917,Extremely/quite a bit stressful,20.5923,8.3122,1.0,1.6923,-0.678859654,21.741172553000002
995,Z5,2005,FEMALE,Active or moderately active,57.5999,3.3267,1.0,1.8756,0.8244855185000001,56.053509963,Poor Fair or Good,30.026999999999997,6.3572000000000015,1.0,1.8749,2.1046252953,26.080957917,Not at all/not very/a bit stressful,79.4077,2.4113,1.0,1.6923,0.6788596539000001,78.258827447
996,Z5,2005,FEMALE,Inactive,42.40010000000001,4.5482,1.0,1.8756,-0.8244855179999999,43.946490037,Excellent or Very Good,69.973,2.7443,1.0,1.8749,-2.104625295,73.91904208300001,Extremely/quite a bit stressful,20.5923,8.3122,1.0,1.6923,-0.678859654,21.741172553000002
997,Z5,2005,FEMALE,Inactive,42.40010000000001,4.5482,1.0,1.8756,-0.8244855179999999,43.946490037,Excellent or Very Good,69.973,2.7443,1.0,1.8749,-2.104625295,73.91904208300001,Not at all/not very/a bit stressful,79.4077,2.4113,1.0,1.6923,0.6788596539000001,78.258827447
998,Z5,2005,FEMALE,Inactive,42.40010000000001,4.5482,1.0,1.8756,-0.8244855179999999,43.946490037,Poor Fair or Good,30.026999999999997,6.3572000000000015,1.0,1.8749,2.1046252953,26.080957917,Extremely/quite a bit stressful,20.5923,8.3122,1.0,1.6923,-0.678859654,21.741172553000002
999,Z5,2005,FEMALE,Inactive,42.40010000000001,4.5482,1.0,1.8756,-0.8244855179999999,43.946490037,Poor Fair or Good,30.026999999999997,6.3572000000000015,1.0,1.8749,2.1046252953,26.080957917,Not at all/not very/a bit stressful,79.4077,2.4113,1.0,1.6923,0.6788596539000001,78.258827447
1000,Z5,2005,MALE,Active or moderately active,52.2134,3.6121,1.0,1.8997,-0.7892312920000001,53.712677301999996,Excellent or Very Good,71.2153,2.7163000000000004,1.0,1.8107,-2.20400139,75.206086539,Extremely/quite a bit stressful,23.6174,7.652900000000002,1.0,1.8052,0.3768237618000001,22.937111667000003
1001,Z5,2005,MALE,Active or moderately active,52.2134,3.6121,1.0,1.8997,-0.7892312920000001,53.712677301999996,Excellent or Very Good,71.2153,2.7163000000000004,1.0,1.8107,-2.20400139,75.206086539,Not at all/not very/a bit stressful,76.3826,2.6154,1.0,1.8052,-0.3768237620000001,77.062888333
1002,Z5,2005,MALE,Active or moderately active,52.2134,3.6121,1.0,1.8997,-0.7892312920000001,53.712677301999996,Poor Fair or Good,28.784700000000004,6.301000000000001,1.0,1.8107,2.2040013899,24.793913461,Extremely/quite a bit stressful,23.6174,7.652900000000002,1.0,1.8052,0.3768237618000001,22.937111667000003
1003,Z5,2005,MALE,Active or moderately active,52.2134,3.6121,1.0,1.8997,-0.7892312920000001,53.712677301999996,Poor Fair or Good,28.784700000000004,6.301000000000001,1.0,1.8107,2.2040013899,24.793913461,Not at all/not very/a bit stressful,76.3826,2.6154,1.0,1.8052,-0.3768237620000001,77.062888333
1004,Z5,2005,MALE,Inactive,47.7866,4.176500000000001,1.0,1.8997,0.7892312921000001,46.287322698000004,Excellent or Very Good,71.2153,2.7163000000000004,1.0,1.8107,-2.20400139,75.206086539,Extremely/quite a bit stressful,23.6174,7.652900000000002,1.0,1.8052,0.3768237618000001,22.937111667000003
1005,Z5,2005,MALE,Inactive,47.7866,4.176500000000001,1.0,1.8997,0.7892312921000001,46.287322698000004,Excellent or Very Good,71.2153,2.7163000000000004,1.0,1.8107,-2.20400139,75.206086539,Not at all/not very/a bit stressful,76.3826,2.6154,1.0,1.8052,-0.3768237620000001,77.062888333
1006,Z5,2005,MALE,Inactive,47.7866,4.176500000000001,1.0,1.8997,0.7892312921000001,46.287322698000004,Poor Fair or Good,28.784700000000004,6.301000000000001,1.0,1.8107,2.2040013899,24.793913461,Extremely/quite a bit stressful,23.6174,7.652900000000002,1.0,1.8052,0.3768237618000001,22.937111667000003
1007,Z5,2005,MALE,Inactive,47.7866,4.176500000000001,1.0,1.8997,0.7892312921000001,46.287322698000004,Poor Fair or Good,28.784700000000004,6.301000000000001,1.0,1.8107,2.2040013899,24.793913461,Not at all/not very/a bit stressful,76.3826,2.6154,1.0,1.8052,-0.3768237620000001,77.062888333
1008,Z5,2007,BOTH,Active or moderately active,49.7802,3.9326,1.0,1.8579,-2.8801343260000003,55.131279071,Excellent or Very Good,72.494,2.4965,1.0,1.5492,-2.3450108550000004,76.126911383,Extremely/quite a bit stressful,26.6015,6.832300000000001,1.0,1.7335000000000005,2.384423228,22.468017665
1009,Z5,2007,BOTH,Active or moderately active,49.7802,3.9326,1.0,1.8579,-2.8801343260000003,55.131279071,Excellent or Very Good,72.494,2.4965,1.0,1.5492,-2.3450108550000004,76.126911383,Not at all/not very/a bit stressful,73.3985,2.6749,1.0,1.7335000000000005,-2.384423228,77.531982335
1010,Z5,2007,BOTH,Active or moderately active,49.7802,3.9326,1.0,1.8579,-2.8801343260000003,55.131279071,Poor Fair or Good,27.506,5.8333,1.0,1.5492,2.3450108549000004,23.873088616999997,Extremely/quite a bit stressful,26.6015,6.832300000000001,1.0,1.7335000000000005,2.384423228,22.468017665
1011,Z5,2007,BOTH,Active or moderately active,49.7802,3.9326,1.0,1.8579,-2.8801343260000003,55.131279071,Poor Fair or Good,27.506,5.8333,1.0,1.5492,2.3450108549000004,23.873088616999997,Not at all/not very/a bit stressful,73.3985,2.6749,1.0,1.7335000000000005,-2.384423228,77.531982335
1012,Z5,2007,BOTH,Inactive,50.2198,3.9621,1.0,1.8579,2.8801343256000003,44.868720929000006,Excellent or Very Good,72.494,2.4965,1.0,1.5492,-2.3450108550000004,76.126911383,Extremely/quite a bit stressful,26.6015,6.832300000000001,1.0,1.7335000000000005,2.384423228,22.468017665
1013,Z5,2007,BOTH,Inactive,50.2198,3.9621,1.0,1.8579,2.8801343256000003,44.868720929000006,Excellent or Very Good,72.494,2.4965,1.0,1.5492,-2.3450108550000004,76.126911383,Not at all/not very/a bit stressful,73.3985,2.6749,1.0,1.7335000000000005,-2.384423228,77.531982335
1014,Z5,2007,BOTH,Inactive,50.2198,3.9621,1.0,1.8579,2.8801343256000003,44.868720929000006,Poor Fair or Good,27.506,5.8333,1.0,1.5492,2.3450108549000004,23.873088616999997,Extremely/quite a bit stressful,26.6015,6.832300000000001,1.0,1.7335000000000005,2.384423228,22.468017665
1015,Z5,2007,BOTH,Inactive,50.2198,3.9621,1.0,1.8579,2.8801343256000003,44.868720929000006,Poor Fair or Good,27.506,5.8333,1.0,1.5492,2.3450108549000004,23.873088616999997,Not at all/not very/a bit stressful,73.3985,2.6749,1.0,1.7335000000000005,-2.384423228,77.531982335
1016,Z5,2007,FEMALE,Active or moderately active,53.39420000000001,5.0126,1.0,2.4357,-0.7478509400000001,55.21575586500001,Excellent or Very Good,71.2463,3.136,1.0,1.9461,-2.3725637730000004,75.863556225,Extremely/quite a bit stressful,26.951999999999998,8.4406,1.0,2.2295000000000003,1.6057180516999998,23.372070627
1017,Z5,2007,FEMALE,Active or moderately active,53.39420000000001,5.0126,1.0,2.4357,-0.7478509400000001,55.21575586500001,Excellent or Very Good,71.2463,3.136,1.0,1.9461,-2.3725637730000004,75.863556225,Not at all/not very/a bit stressful,73.048,3.5628,1.0,2.2295000000000003,-1.6057180519999998,76.62792937300001
1018,Z5,2007,FEMALE,Active or moderately active,53.39420000000001,5.0126,1.0,2.4357,-0.7478509400000001,55.21575586500001,Poor Fair or Good,28.7537,7.0368,1.0,1.9461,2.3725637730000004,24.136443775,Extremely/quite a bit stressful,26.951999999999998,8.4406,1.0,2.2295000000000003,1.6057180516999998,23.372070627
1019,Z5,2007,FEMALE,Active or moderately active,53.39420000000001,5.0126,1.0,2.4357,-0.7478509400000001,55.21575586500001,Poor Fair or Good,28.7537,7.0368,1.0,1.9461,2.3725637730000004,24.136443775,Not at all/not very/a bit stressful,73.048,3.5628,1.0,2.2295000000000003,-1.6057180519999998,76.62792937300001
1020,Z5,2007,FEMALE,Inactive,46.6058,5.2906,1.0,2.4357,0.7478509400000001,44.784244135,Excellent or Very Good,71.2463,3.136,1.0,1.9461,-2.3725637730000004,75.863556225,Extremely/quite a bit stressful,26.951999999999998,8.4406,1.0,2.2295000000000003,1.6057180516999998,23.372070627
1021,Z5,2007,FEMALE,Inactive,46.6058,5.2906,1.0,2.4357,0.7478509400000001,44.784244135,Excellent or Very Good,71.2463,3.136,1.0,1.9461,-2.3725637730000004,75.863556225,Not at all/not very/a bit stressful,73.048,3.5628,1.0,2.2295000000000003,-1.6057180519999998,76.62792937300001
1022,Z5,2007,FEMALE,Inactive,46.6058,5.2906,1.0,2.4357,0.7478509400000001,44.784244135,Poor Fair or Good,28.7537,7.0368,1.0,1.9461,2.3725637730000004,24.136443775,Extremely/quite a bit stressful,26.951999999999998,8.4406,1.0,2.2295000000000003,1.6057180516999998,23.372070627
1023,Z5,2007,FEMALE,Inactive,46.6058,5.2906,1.0,2.4357,0.7478509400000001,44.784244135,Poor Fair or Good,28.7537,7.0368,1.0,1.9461,2.3725637730000004,24.136443775,Not at all/not very/a bit stressful,73.048,3.5628,1.0,2.2295000000000003,-1.6057180519999998,76.62792937300001
1024,Z5,2007,MALE,Active or moderately active,46.4074,5.6055,1.0,2.5558,-3.380852373,55.048274846999995,Excellent or Very Good,73.64970000000002,3.7446,1.0,2.545,-1.0748002209999998,76.385035708,Extremely/quite a bit stressful,26.2753,10.058,1.0,2.5391,1.8506089844,21.576313517
1025,Z5,2007,MALE,Active or moderately active,46.4074,5.6055,1.0,2.5558,-3.380852373,55.048274846999995,Excellent or Very Good,73.64970000000002,3.7446,1.0,2.545,-1.0748002209999998,76.385035708,Not at all/not very/a bit stressful,73.7247,3.6178,1.0,2.5391,-1.850608984,78.42368648300001
1026,Z5,2007,MALE,Active or moderately active,46.4074,5.6055,1.0,2.5558,-3.380852373,55.048274846999995,Poor Fair or Good,26.3503,9.7872,1.0,2.545,1.0748002214,23.614964292,Extremely/quite a bit stressful,26.2753,10.058,1.0,2.5391,1.8506089844,21.576313517
1027,Z5,2007,MALE,Active or moderately active,46.4074,5.6055,1.0,2.5558,-3.380852373,55.048274846999995,Poor Fair or Good,26.3503,9.7872,1.0,2.545,1.0748002214,23.614964292,Not at all/not very/a bit stressful,73.7247,3.6178,1.0,2.5391,-1.850608984,78.42368648300001
1028,Z5,2007,MALE,Inactive,53.5926,5.0885,1.0,2.5558,3.3808523731999998,44.95172515300001,Excellent or Very Good,73.64970000000002,3.7446,1.0,2.545,-1.0748002209999998,76.385035708,Extremely/quite a bit stressful,26.2753,10.058,1.0,2.5391,1.8506089844,21.576313517
1029,Z5,2007,MALE,Inactive,53.5926,5.0885,1.0,2.5558,3.3808523731999998,44.95172515300001,Excellent or Very Good,73.64970000000002,3.7446,1.0,2.545,-1.0748002209999998,76.385035708,Not at all/not very/a bit stressful,73.7247,3.6178,1.0,2.5391,-1.850608984,78.42368648300001
1030,Z5,2007,MALE,Inactive,53.5926,5.0885,1.0,2.5558,3.3808523731999998,44.95172515300001,Poor Fair or Good,26.3503,9.7872,1.0,2.545,1.0748002214,23.614964292,Extremely/quite a bit stressful,26.2753,10.058,1.0,2.5391,1.8506089844,21.576313517
1031,Z5,2007,MALE,Inactive,53.5926,5.0885,1.0,2.5558,3.3808523731999998,44.95172515300001,Poor Fair or Good,26.3503,9.7872,1.0,2.545,1.0748002214,23.614964292,Not at all/not very/a bit stressful,73.7247,3.6178,1.0,2.5391,-1.850608984,78.42368648300001
1032,Z5,2008,BOTH,Active or moderately active,53.87450000000001,3.5107,1.0,1.8698,0.18908432400000005,53.52093991899999,Excellent or Very Good,68.4437,2.7615000000000003,1.0,1.7088,-2.9023298920000005,73.40321767200001,Extremely/quite a bit stressful,18.7495,8.0594,1.0,1.5016,-2.2735476460000004,22.163359798000002
1033,Z5,2008,BOTH,Active or moderately active,53.87450000000001,3.5107,1.0,1.8698,0.18908432400000005,53.52093991899999,Excellent or Very Good,68.4437,2.7615000000000003,1.0,1.7088,-2.9023298920000005,73.40321767200001,Not at all/not very/a bit stressful,81.2505,2.1125000000000003,1.0,1.5016,2.2735476460000004,77.83664020200001
1034,Z5,2008,BOTH,Active or moderately active,53.87450000000001,3.5107,1.0,1.8698,0.18908432400000005,53.52093991899999,Poor Fair or Good,31.5563,5.355600000000001,1.0,1.7088,2.9023298916000004,26.596782328000003,Extremely/quite a bit stressful,18.7495,8.0594,1.0,1.5016,-2.2735476460000004,22.163359798000002
1035,Z5,2008,BOTH,Active or moderately active,53.87450000000001,3.5107,1.0,1.8698,0.18908432400000005,53.52093991899999,Poor Fair or Good,31.5563,5.355600000000001,1.0,1.7088,2.9023298916000004,26.596782328000003,Not at all/not very/a bit stressful,81.2505,2.1125000000000003,1.0,1.5016,2.2735476460000004,77.83664020200001
1036,Z5,2008,BOTH,Inactive,46.1255,4.2364000000000015,1.0,1.8698,-0.18908432400000005,46.47906008100001,Excellent or Very Good,68.4437,2.7615000000000003,1.0,1.7088,-2.9023298920000005,73.40321767200001,Extremely/quite a bit stressful,18.7495,8.0594,1.0,1.5016,-2.2735476460000004,22.163359798000002
1037,Z5,2008,BOTH,Inactive,46.1255,4.2364000000000015,1.0,1.8698,-0.18908432400000005,46.47906008100001,Excellent or Very Good,68.4437,2.7615000000000003,1.0,1.7088,-2.9023298920000005,73.40321767200001,Not at all/not very/a bit stressful,81.2505,2.1125000000000003,1.0,1.5016,2.2735476460000004,77.83664020200001
1038,Z5,2008,BOTH,Inactive,46.1255,4.2364000000000015,1.0,1.8698,-0.18908432400000005,46.47906008100001,Poor Fair or Good,31.5563,5.355600000000001,1.0,1.7088,2.9023298916000004,26.596782328000003,Extremely/quite a bit stressful,18.7495,8.0594,1.0,1.5016,-2.2735476460000004,22.163359798000002
1039,Z5,2008,BOTH,Inactive,46.1255,4.2364000000000015,1.0,1.8698,-0.18908432400000005,46.47906008100001,Poor Fair or Good,31.5563,5.355600000000001,1.0,1.7088,2.9023298916000004,26.596782328000003,Not at all/not very/a bit stressful,81.2505,2.1125000000000003,1.0,1.5016,2.2735476460000004,77.83664020200001
1040,Z5,2008,FEMALE,Active or moderately active,57.86900000000001,4.426,1.0,2.4936000000000003,2.0071204200999997,52.863948543000014,Excellent or Very Good,68.7283,3.9265,1.0,2.3199,-1.4941360650000002,72.19455495000003,Extremely/quite a bit stressful,17.7789,11.5258,1.0,2.081,-2.897447746,23.808422941
1041,Z5,2008,FEMALE,Active or moderately active,57.86900000000001,4.426,1.0,2.4936000000000003,2.0071204200999997,52.863948543000014,Excellent or Very Good,68.7283,3.9265,1.0,2.3199,-1.4941360650000002,72.19455495000003,Not at all/not very/a bit stressful,82.2211,3.3087000000000004,1.0,2.081,2.8974477455,76.19157705900001
